detailUrl,zpid,status,homeType,streetAddress,unit,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,lotAreaValue,lotAreaUnit,listingdate
https://www.zillow.com/homedetails/18-McDougall-Rd-Waterloo-ON-N2L-2W5/2064394651_zpid/,2064394651,House for sale,SINGLE_FAMILY,18 McDougall Rd,,N2L2W5,Waterloo,ON,43.45811,-80.541115,2350000,4,4,4091,0.734070413,acres,2024-05-21
https://www.zillow.com/homedetails/705-Sundew-Dr-W-Waterloo-ON-N2V-0C4/351948051_zpid/,351948051,House for sale,SINGLE_FAMILY,705 Sundew Dr W,,N2V0C4,Waterloo,ON,43.461613,-80.60131,1490000,5,6,,,,2024-03-17
https://www.zillow.com/homedetails/459-Beechwood-Pl-29-Waterloo-ON-N2T-2N8/347177009_zpid/,347177009,Townhouse for sale,TOWNHOUSE,459 Beechwood Pl #29,# 29,N2T2N8,Waterloo,ON,43.451588,-80.55724,489900,2,2,898,,,2024-03-09
https://www.zillow.com/homedetails/740-Cedar-Bend-Dr-Waterloo-ON-N2V-2R6/2061763510_zpid/,2061763510,House for sale,SINGLE_FAMILY,740 Cedar Bend Dr,,N2V2R6,Waterloo,ON,43.475716,-80.590195,1680000,5,5,,5106.5,sqft,2024-01-17
https://www.zillow.com/homedetails/309-Bushwood-Ct-Waterloo-ON-N2T-2E5/346066746_zpid/,346066746,House for sale,SINGLE_FAMILY,309 Bushwood Ct,,N2T2E5,Waterloo,ON,43.46046,-80.57366,2250000,5,4,4536,,,2024-03-27
https://www.zillow.com/homedetails/242-B-Inverhuron-Cres-Waterloo-ON-N2V-2H5/401092234_zpid/,401092234,House for sale,SINGLE_FAMILY,242 B Inverhuron Cres,,N2V2H5,Waterloo,ON,43.495182,-80.57254,699900,3,3,1535,3814.9991,sqft,2024-01-29
https://www.zillow.com/homedetails/565-Hemingway-Pl-Waterloo-ON-N2T-1Z4/2057476271_zpid/,2057476271,House for sale,SINGLE_FAMILY,565 Hemingway Pl,,N2T1Z4,Waterloo,ON,43.45137,-80.56447,1850000,3,5,3482,8153.138,sqft,2024-02-09
https://www.zillow.com/homedetails/300-Keats-Way-507-Waterloo-ON-N2L-6E6/398868695_zpid/,398868695,Condo for sale,CONDO,300 Keats Way #507,# 507,N2L6E6,Waterloo,ON,43.46205,-80.544235,470000,2,2,1250,,,2024-03-30
https://www.zillow.com/homedetails/443-Westhaven-St-Waterloo-ON-N2T-0A4/348381239_zpid/,348381239,New construction,SINGLE_FAMILY,443 Westhaven St,,N2T0A4,Waterloo,ON,43.44529,-80.566895,1398000,3,5,,,,2024-03-05
https://www.zillow.com/homedetails/160-King-St-N-703-Waterloo-ON-N2J-0E5/2069067944_zpid/,2069067944,Condo for sale,CONDO,160 King St N #703,# 703,N2J0E5,Waterloo,ON,43.471825,-80.52384,489000,2,2,680,,,2024-05-16
https://www.zillow.com/homedetails/465-Woolwich-St-17-Waterloo-ON-N2K-3S4/352049604_zpid/,352049604,Townhouse for sale,TOWNHOUSE,465 Woolwich St #17,# 17,N2K3S4,Waterloo,ON,43.49948,-80.49264,514900,2,3,1065,,,2024-02-24
https://www.zillow.com/homedetails/701-University-Ave-E-Waterloo-ON-N2K-3V1/347334286_zpid/,347334286,House for sale,SINGLE_FAMILY,701 University Ave E,,N2K3V1,Waterloo,ON,43.501686,-80.49425,1850000,5,5,3745,0.581506887,acres,2024-01-09
https://www.zillow.com/homedetails/707-Conservation-Dr-Waterloo-ON-N2J-3Z4/351468696_zpid/,351468696,House for sale,SINGLE_FAMILY,707 Conservation Dr,,N2J3Z4,Waterloo,ON,43.481567,-80.60474,995000,2,3,1272,0.272760558,acres,2024-07-09
https://www.zillow.com/homedetails/641-Wild-Rye-St-Waterloo-ON-N2V-0G1/2053521359_zpid/,2053521359,House for sale,SINGLE_FAMILY,641 Wild Rye St,,N2V0G1,Waterloo,ON,43.45945,-80.5997,1595900,4,5,2422,3594.033,sqft,2024-03-18
https://www.zillow.com/homedetails/24-Erbsville-Ct-Waterloo-ON-N2J-3Z4/2069289883_zpid/,2069289883,House for sale,SINGLE_FAMILY,24 Erbsville Ct,,N2J3Z4,Waterloo,ON,43.44962,-80.56718,1399000,4,4,2190,,,2024-03-12
https://www.zillow.com/homedetails/528-Havelock-Dr-Waterloo-ON-N2L-4N7/2055593799_zpid/,2055593799,House for sale,SINGLE_FAMILY,528 Havelock Dr,,N2L4N7,Waterloo,ON,43.489666,-80.559265,749000,2,3,1114,6378.372,sqft,2024-03-31
https://www.zillow.com/homedetails/114-Erb-St-W-Waterloo-ON-N2L-1T5/2060274550_zpid/,2060274550,Multi-family home for sale,MULTI_FAMILY,114 Erb St W,,N2L1T5,Waterloo,ON,43.462894,-80.529175,975000,3,8,1963,7276,sqft,2024-05-12
https://www.zillow.com/homedetails/225-Shakespeare-Dr-9-Waterloo-ON-N2L-2T5/2066674091_zpid/,2066674091,Condo for sale,CONDO,225 Shakespeare Dr #9,# 9,N2L2T5,Waterloo,ON,43.463165,-80.54497,699900,3,5,1500,0.297300275,acres,2024-06-10
https://www.zillow.com/homedetails/7-Cardill-Cres-Waterloo-ON-N2L-3Y7/2058198061_zpid/,2058198061,House for sale,SINGLE_FAMILY,7 Cardill Cres,,N2L3Y7,Waterloo,ON,43.48095,-80.53508,999900,2,7,,,,2024-01-14
https://www.zillow.com/homedetails/216-Rodney-St-Waterloo-ON-N2J-1G5/2063311060_zpid/,2063311060,House for sale,SINGLE_FAMILY,216 Rodney St,,N2J1G5,Waterloo,ON,43.466682,-80.504486,809000,2,3,1002,6109.48,sqft,2024-07-23
https://www.zillow.com/homedetails/321-Parkmount-Pl-Waterloo-ON-N2L-5R2/401796787_zpid/,401796787,House for sale,SINGLE_FAMILY,321 Parkmount Pl,,N2L5R2,Waterloo,ON,43.4849,-80.55684,850000,2,3,1322,,,2024-03-04
https://www.zillow.com/homedetails/615-Sandringham-Dr-Waterloo-ON-N2K-3L8/343064929_zpid/,343064929,House for sale,SINGLE_FAMILY,615 Sandringham Dr,,N2K3L8,Waterloo,ON,43.50401,-80.5235,997000,3,3,1287,7705,sqft,2024-02-14
https://www.zillow.com/homedetails/269-Sunview-St-606-Waterloo-ON-N2L-3V8/353294233_zpid/,353294233,New construction,CONDO,269 Sunview St #606,# 606,N2L3V8,Waterloo,ON,43.47529,-80.53433,499000,2,1,806,0.393135904,acres,2024-01-07
https://www.zillow.com/homedetails/324-Havendale-Cres-N-Waterloo-ON-N2T-2T2/366595952_zpid/,366595952,House for sale,SINGLE_FAMILY,324 Havendale Cres N,,N2T2T2,Waterloo,ON,43.471138,-80.580284,799000,3,3,,,,2024-01-02
https://www.zillow.com/homedetails/330-Phillip-St-514-Waterloo-ON-N2L-3W9/352399056_zpid/,352399056,Condo for sale,CONDO,330 Phillip St #514,# 514,N2L3W9,Waterloo,ON,43.476517,-80.53881,519000,1,1,511,,,2024-01-18
https://www.zillow.com/homedetails/181-10-King-St-S-606-Waterloo-ON-N2J-1P9/351782147_zpid/,351782147,Condo for sale,CONDO,181-10 King St S #606,# 606,N2J1P9,Waterloo,ON,43.46025,-80.519775,449000,1,1,731,,,2024-04-30
https://www.zillow.com/homedetails/715-Cedar-Bend-Dr-Waterloo-ON-N2V-2R2/2064112637_zpid/,2064112637,House for sale,SINGLE_FAMILY,715 Cedar Bend Dr,,N2V2R2,Waterloo,ON,43.474003,-80.58918,1695000,4,5,,,,2024-01-07
https://www.zillow.com/homedetails/36-Regina-St-N-305-Waterloo-ON-N2J-3A2/352602622_zpid/,352602622,Condo for sale,CONDO,36 Regina St N #305,# 305,N2J3A2,Waterloo,ON,43.467518,-80.5214,519900,2,2,965,,,2024-02-19
https://www.zillow.com/homedetails/330-Phillip-St-C322-Waterloo-ON-N2L-3W9/347929346_zpid/,347929346,Condo for sale,CONDO,330 Phillip St #C322,# C322,N2L3W9,Waterloo,ON,43.47604,-80.53884,699000,2,3,800,,,2024-04-13
https://www.zillow.com/homedetails/215-Bellehaven-Dr-Waterloo-ON-N2J-3L5/348003636_zpid/,348003636,House for sale,SINGLE_FAMILY,215 Bellehaven Dr,,N2J3L5,Waterloo,ON,43.47841,-80.50983,699900,2,5,1202,8670.9107,sqft,2024-07-21
https://www.zillow.com/homedetails/304-Bluevale-St-N-B-Waterloo-ON-N2J-4G3/2067363193_zpid/,2067363193,Townhouse for sale,TOWNHOUSE,304 Bluevale St N #B,# B,N2J4G3,Waterloo,ON,43.483406,-80.50205,649000,3,3,,,,2024-05-24
https://www.zillow.com/homedetails/159-Reiber-Ct-Waterloo-ON-N2L-6N2/361379212_zpid/,361379212,House for sale,SINGLE_FAMILY,159 Reiber Ct,,N2L6N2,Waterloo,ON,43.45603,-80.55117,949900,3,4,,,,2024-01-01
https://www.zillow.com/homedetails/121-University-Ave-E-43-Waterloo-ON-N2J-4J1/347098592_zpid/,347098592,Townhouse for sale,TOWNHOUSE,121 University Ave E #43,# 43,N2J4J1,Waterloo,ON,43.47757,-80.515625,560000,3,3,,,,2024-01-19
https://www.zillow.com/homedetails/284-Braemore-Ave-Waterloo-ON-N2K-1T6/377009503_zpid/,377009503,House for sale,SINGLE_FAMILY,284 Braemore Ave,,N2K1T6,Waterloo,ON,43.48935,-80.495544,699900,2,3,1328,,,2024-07-03
https://www.zillow.com/homedetails/65-Brendawood-Cres-Waterloo-ON-N2J-4J5/347823307_zpid/,347823307,House for sale,SINGLE_FAMILY,65 Brendawood Cres,,N2J4J5,Waterloo,ON,43.47716,-80.499535,699900,2,3,992,5967.72,sqft,2024-04-17
https://www.zillow.com/homedetails/606-A-Montpellier-Dr-Waterloo-ON-N2T-0B2/2072033864_zpid/,2072033864,House for sale,SINGLE_FAMILY,606 A Montpellier Dr,,N2T0B2,Waterloo,ON,43.44824,-80.57709,899900,3,4,2016,2730,sqft,2024-03-16
https://www.zillow.com/homedetails/415-White-Birch-Ave-Waterloo-ON-N2V-2T3/2063813851_zpid/,2063813851,House for sale,SINGLE_FAMILY,415 White Birch Ave,,N2V2T3,Waterloo,ON,43.467487,-80.59175,880000,3,3,,3060.108,sqft,2024-03-22
https://www.zillow.com/homedetails/19-Avondale-Ave-S-Waterloo-ON-N2L-2B5/2053226647_zpid/,2053226647,House for sale,SINGLE_FAMILY,19 Avondale Ave S,,N2L2B5,Waterloo,ON,43.46133,-80.529335,2199000,5,4,3625,4335.564,sqft,2024-01-10
https://www.zillow.com/homedetails/584-Pinery-Trl-Waterloo-ON-N2V-2Y3/2066771270_zpid/,2066771270,House for sale,SINGLE_FAMILY,584 Pinery Trl,,N2V2Y3,Waterloo,ON,43.490112,-80.58915,1699999,5,6,2612,4066.983,sqft,2024-05-20
https://www.zillow.com/homedetails/158-King-St-N-1101-Waterloo-ON-N2J-0E5/2070466526_zpid/,2070466526,Condo for sale,CONDO,158 King St N #1101,# 1101,N2J0E5,Waterloo,ON,43.471687,-80.52401,449000,2,2,650,,,2024-05-04
https://www.zillow.com/homedetails/483-Westvale-Dr-Waterloo-ON-N2T-1T1/352668692_zpid/,352668692,House for sale,SINGLE_FAMILY,483 Westvale Dr,,N2T1T1,Waterloo,ON,43.441776,-80.54836,749900,2,3,1205,6052.8068,sqft,2024-03-05
https://www.zillow.com/homedetails/12-Bridgeport-Rd-E-16-Waterloo-ON-N2J-2J3/2064654584_zpid/,2064654584,Condo for sale,CONDO,12 Bridgeport Rd E #16,# 16,N2J2J3,Waterloo,ON,43.46786,-80.52224,585000,2,5,1516,,,2024-03-22
https://www.zillow.com/homedetails/429-Keats-Way-3-Waterloo-ON-N2L-5S7/398315486_zpid/,398315486,Condo for sale,CONDO,429 Keats Way #3,# 3,N2L5S7,Waterloo,ON,43.458294,-80.556366,559900,3,5,1775,,,2024-01-15
https://www.zillow.com/homedetails/593-Pinery-Trl-Waterloo-ON-N2V-2Y3/351164000_zpid/,351164000,House for sale,SINGLE_FAMILY,593 Pinery Trl,,N2V2Y3,Waterloo,ON,43.49012,-80.58912,1200000,3,4,2362,3789.72,sqft,2024-02-20
https://www.zillow.com/homedetails/460-Woolwich-St-33-Waterloo-ON-N2K-4G8/353285881_zpid/,353285881,Townhouse for sale,TOWNHOUSE,460 Woolwich St #33,# 33,N2K4G8,Waterloo,ON,43.50081,-80.49259,719900,3,3,,,,2024-02-13
https://www.zillow.com/homedetails/223-Erb-St-W-504-Waterloo-ON-N2L-0B3/2064669370_zpid/,2064669370,Condo for sale,CONDO,223 Erb St W #504,# 504,N2L0B3,Waterloo,ON,43.459213,-80.53642,579000,2,2,961,,,2024-02-08
https://www.zillow.com/homedetails/58-Bridgeport-Rd-E-403-Waterloo-ON-N2J-4H5/350099387_zpid/,350099387,Condo for sale,CONDO,58 Bridgeport Rd E #403,# 403,N2J4H5,Waterloo,ON,43.469475,-80.51747,450000,1,2,1119,,,2024-04-12
https://www.zillow.com/homedetails/225-Thornbird-Pl-Waterloo-ON-N2T-2P1/351634859_zpid/,351634859,House for sale,SINGLE_FAMILY,225 Thornbird Pl,,N2T2P1,Waterloo,ON,43.440083,-80.55909,699900,3,4,1307,2929.8058,sqft,2024-02-20
https://www.zillow.com/homedetails/247-Grey-Silo-Rd-401-Waterloo-ON-N2K-0G7/401425968_zpid/,401425968,Condo for sale,CONDO,247 Grey Silo Rd #401,# 401,N2K0G7,Waterloo,ON,43.52226,-80.497086,799000,2,2,1354,,,2024-03-24
https://www.zillow.com/homedetails/68-Amos-Ave-Waterloo-ON-N2L-5G3/2062734031_zpid/,2062734031,House for sale,SINGLE_FAMILY,68 Amos Ave,,N2L5G3,Waterloo,ON,43.458576,-80.5481,888000,2,4,,,,2024-04-06
https://www.zillow.com/homedetails/46-Cavalier-Pl-Waterloo-ON-N2L-5K7/351115549_zpid/,351115549,House for sale,SINGLE_FAMILY,46 Cavalier Pl,,N2L5K7,Waterloo,ON,43.45359,-80.54317,1200000,2,4,1452,7153.299,sqft,2024-04-21
https://www.zillow.com/homedetails/3-Father-David-Bauer-Dr-207-Waterloo-ON-N2L-6M1/376989714_zpid/,376989714,Condo for sale,CONDO,3 Father David Bauer Dr #207,# 207,N2L6M1,Waterloo,ON,43.462425,-80.524796,589900,2,1,1261,,,2024-05-11
https://www.zillow.com/homedetails/56-Cardill-Cres-Waterloo-ON-N2L-3Y8/2062385274_zpid/,2062385274,House for sale,SINGLE_FAMILY,56 Cardill Cres,,N2L3Y8,Waterloo,ON,43.481724,-80.53406,995000,3,9,,8125,sqft,2024-02-15
https://www.zillow.com/homedetails/778-Laurelwood-Dr-501-Waterloo-ON-N2V-0G3/2070492815_zpid/,2070492815,Condo for sale,CONDO,778 Laurelwood Dr #501,# 501,N2V0G3,Waterloo,ON,43.471397,-80.598404,574900,2,2,1129,,,2024-02-09
https://www.zillow.com/homedetails/319-Havendale-Cres-Waterloo-ON-N2T-2T2/2073065863_zpid/,2073065863,House for sale,SINGLE_FAMILY,319 Havendale Cres,,N2T2T2,Waterloo,ON,43.471565,-80.58021,999900,4,4,2130,5006.8746,sqft,2024-04-07
https://www.zillow.com/homedetails/196-Rodney-St-Waterloo-ON-N2J-1G5/347668687_zpid/,347668687,House for sale,SINGLE_FAMILY,196 Rodney St,,N2J1G5,Waterloo,ON,43.466007,-80.506,830000,2,3,1107,6770,sqft,2024-01-05
https://www.zillow.com/homedetails/551-Hallmark-Dr-Waterloo-ON-N2K-3P3/352313096_zpid/,352313096,House for sale,SINGLE_FAMILY,551 Hallmark Dr,,N2K3P3,Waterloo,ON,43.49962,-80.521774,929999,2,3,1520,6582.784,sqft,2024-02-18
https://www.zillow.com/homedetails/296-Bluevale-St-N-E-Waterloo-ON-N2J-4G3/352318450_zpid/,352318450,Townhouse for sale,TOWNHOUSE,296 Bluevale St N #E,# E,N2J4G3,Waterloo,ON,43.48348,-80.50088,600000,3,3,1314,,,2024-05-14
https://www.zillow.com/homedetails/479-Trembling-Aspen-Ave-Waterloo-ON-N2V-2T4/350325368_zpid/,350325368,House for sale,SINGLE_FAMILY,479 Trembling Aspen Ave,,N2V2T4,Waterloo,ON,43.468494,-80.59346,829999,2,3,1360,2754.216,sqft,2024-04-05
https://www.zillow.com/homedetails/8-Hickory-St-W-1003-Waterloo-ON-N2L-3H6/2071933093_zpid/,2071933093,Condo for sale,CONDO,8 Hickory St W #1003,# 1003,N2L3H6,Waterloo,ON,43.47822,-80.52618,700000,5,5,2042,,,2024-03-10
https://www.zillow.com/homedetails/520-Preakness-St-Waterloo-ON-N2K-0C1/352166501_zpid/,352166501,House for sale,SINGLE_FAMILY,520 Preakness St,,N2K0C1,Waterloo,ON,43.49504,-80.4835,1750000,5,3,3268,6094.66,sqft,2024-06-30
https://www.zillow.com/homedetails/785-Sundrops-Ct-Waterloo-ON-N2V-0C5/348397693_zpid/,348397693,House for sale,SINGLE_FAMILY,785 Sundrops Ct,,N2V0C5,Waterloo,ON,43.461445,-80.60419,1728000,4,4,3115,6052.28,sqft,2024-04-18
https://www.zillow.com/homedetails/360-Cornridge-Pl-3-Waterloo-ON-N2T-2N9/348503822_zpid/,348503822,Townhouse for sale,TOWNHOUSE,360 Cornridge Pl #3,# 3,N2T2N9,Waterloo,ON,43.460316,-80.57785,575000,3,3,,,,2024-05-05
https://www.zillow.com/homedetails/732-Zermatt-Dr-Waterloo-ON-N2T-2W7/377094682_zpid/,377094682,House for sale,SINGLE_FAMILY,732 Zermatt Dr,,N2T2W7,Waterloo,ON,43.45692,-80.57613,895000,4,3,1480,4152,sqft,2024-02-28
https://www.zillow.com/homedetails/83-Westmount-Rd-N-1-Waterloo-ON-N2L-5G5/349161864_zpid/,349161864,Condo for sale,CONDO,83 Westmount Rd N #1,# 1,N2L5G5,Waterloo,ON,43.462624,-80.539566,535000,2,4,,,,2024-02-25
https://www.zillow.com/homedetails/568-Canewood-Cres-Waterloo-ON-N2L-5P6/2071844601_zpid/,2071844601,House for sale,SINGLE_FAMILY,568 Canewood Cres,,N2L5P6,Waterloo,ON,43.484768,-80.554855,1125000,3,4,,6600,sqft,2024-01-31
https://www.zillow.com/homedetails/250-Albert-St-515-Waterloo-ON-N2L-0H5/2068472690_zpid/,2068472690,Condo for sale,CONDO,250 Albert St #515,# 515,N2L0H5,Waterloo,ON,43.475235,-80.53234,365000,1,1,445,,,2024-06-14
https://www.zillow.com/homedetails/824-Erbsville-Rd-Waterloo-ON-N2J-3Z4/348242942_zpid/,348242942,House for sale,SINGLE_FAMILY,824 Erbsville Rd,,N2J3Z4,Waterloo,ON,43.484978,-80.61014,2999900,2,3,3400,2.2721,acres,2024-05-09
https://www.zillow.com/homedetails/438-Westhaven-St-Waterloo-ON-N2T-0A4/374908844_zpid/,374908844,House for sale,SINGLE_FAMILY,438 Westhaven St,,N2T0A4,Waterloo,ON,43.445633,-80.56668,994900,3,4,1796,4051.94,sqft,2024-04-14
https://www.zillow.com/homedetails/136-Macgregor-Cres-Waterloo-ON-N2J-3W9/2064560340_zpid/,2064560340,House for sale,SINGLE_FAMILY,136 Macgregor Cres,,N2J3W9,Waterloo,ON,43.481846,-80.51439,799900,2,3,1047,,,2024-07-23
https://www.zillow.com/homedetails/202-Forsyth-Dr-Waterloo-ON-N2L-1A2/351714790_zpid/,351714790,House for sale,SINGLE_FAMILY,202 Forsyth Dr,,N2L1A2,Waterloo,ON,43.45259,-80.52929,1080000,2,3,2019,6820,sqft,2024-06-22
https://www.zillow.com/homedetails/74-William-St-W-Waterloo-ON-N2L-1J7/351065150_zpid/,351065150,Multi-family home for sale,MULTI_FAMILY,74 William St W,,N2L1J7,Waterloo,ON,43.459084,-80.52466,1800000,6,16,4244,9660,sqft,2024-02-07
https://www.zillow.com/homedetails/255-Northfield-Dr-E-414-Waterloo-ON-N2K-0G5/2057128942_zpid/,2057128942,Condo for sale,CONDO,255 Northfield Dr E #414,# 414,N2K0G5,Waterloo,ON,43.510384,-80.52129,510000,2,2,,,,2024-07-21
https://www.zillow.com/homedetails/100-Bluevale-St-N-8-Waterloo-ON-N2J-4M9/349068565_zpid/,349068565,Townhouse for sale,TOWNHOUSE,100 Bluevale St N #8,# 8,N2J4M9,Waterloo,ON,43.47647,-80.498184,530000,2,3,1310,,,2024-03-19
https://www.zillow.com/homedetails/255-Camille-Cres-Waterloo-ON-N2K-3B7/369782317_zpid/,369782317,House for sale,SINGLE_FAMILY,255 Camille Cres,,N2K3B7,Waterloo,ON,43.49653,-80.499275,739000,2,4,1056,4424.4285,sqft,2024-04-16
https://www.zillow.com/homedetails/58-Bridgeport-Rd-E-607-Waterloo-ON-N2J-4H5/348525388_zpid/,348525388,Condo for sale,CONDO,58 Bridgeport Rd E #607,# 607,N2J4H5,Waterloo,ON,43.46949,-80.51754,425000,1,2,1132,,,2024-02-15
https://www.zillow.com/homedetails/45-Westmount-Rd-N-507-Waterloo-ON-N2L-2R3/351487499_zpid/,351487499,Condo for sale,CONDO,45 Westmount Rd N #507,# 507,N2L2R3,Waterloo,ON,43.46134,-80.538475,389900,1,2,1136,,,2024-06-09
https://www.zillow.com/homedetails/255-Keats-Way-808-Waterloo-ON-N2L-6N6/346950638_zpid/,346950638,Condo for sale,CONDO,255 Keats Way #808,# 808,N2L6N6,Waterloo,ON,43.462082,-80.54324,595000,2,2,1270,,,2024-01-18
https://www.zillow.com/homedetails/257-Hemlock-St-UNIT-420-Waterloo-ON-N2L-3R4/351948514_zpid/,351948514,Condo for sale,CONDO,257 Hemlock St UNIT 420,Unit 420,N2L3R4,Waterloo,ON,43.475723,-80.532135,349999,1,1,529,,,2024-07-21
https://www.zillow.com/homedetails/330-Phillip-St-S313-Waterloo-ON-N2L-3W9/344119968_zpid/,344119968,Condo for sale,CONDO,330 Phillip St #S313,# S313,N2L3W9,Waterloo,ON,43.476215,-80.538605,515000,1,1,550,,,2024-05-17
https://www.zillow.com/homedetails/436-Lausanne-Cres-Waterloo-ON-N2T-2X6/2056191785_zpid/,2056191785,House for sale,SINGLE_FAMILY,436 Lausanne Cres,,N2T2X6,Waterloo,ON,43.452534,-80.57373,839900,3,6,,,,2024-02-18
https://www.zillow.com/homedetails/250-Keats-Way-22-Waterloo-ON-N2L-6J5/351940170_zpid/,351940170,Townhouse for sale,TOWNHOUSE,250 Keats Way #22,# 22,N2L6J5,Waterloo,ON,43.462856,-80.54376,589900,3,3,1357,,,2024-04-18
https://www.zillow.com/homedetails/34-Moore-Ave-N-Waterloo-ON-N2J-3E5/351710595_zpid/,351710595,House for sale,SINGLE_FAMILY,34 Moore Ave N,,N2J3E5,Waterloo,ON,43.467957,-80.51627,799900,2,4,1661,6606.0104,sqft,2024-01-24
https://www.zillow.com/homedetails/405-Erb-St-W-408-Waterloo-ON-N2L-1W7/347508281_zpid/,347508281,Condo for sale,CONDO,405 Erb St W #408,# 408,N2L1W7,Waterloo,ON,43.4527,-80.55159,499900,2,2,1212,,,2024-03-19
https://www.zillow.com/homedetails/296-Dearborn-Blvd-Waterloo-ON-N2J-4Y8/2062650525_zpid/,2062650525,House for sale,SINGLE_FAMILY,296 Dearborn Blvd,,N2J4Y8,Waterloo,ON,43.490417,-80.51926,949000,3,4,1500,4089.228,sqft,2024-05-05
https://www.zillow.com/homedetails/243-Northfield-Dr-E-204-Waterloo-ON-N2K-0H2/2064212309_zpid/,2064212309,Condo for sale,CONDO,243 Northfield Dr E #204,# 204,N2K0H2,Waterloo,ON,43.51119,-80.52164,429999,1,1,556,,,2024-06-18
https://www.zillow.com/homedetails/140-Oak-Park-Dr-Waterloo-ON-N2K-0B3/2058730811_zpid/,2058730811,Townhouse for sale,TOWNHOUSE,140 Oak Park Dr,,N2K0B3,Waterloo,ON,43.520508,-80.496635,1099900,4,3,1801,2267.8,sqft,2024-07-23
https://www.zillow.com/homedetails/251-Lester-St-206-Waterloo-ON-N2L-3W6/348360579_zpid/,348360579,Condo for sale,CONDO,251 Lester St #206,# 206,N2L3W6,Waterloo,ON,43.472454,-80.53318,609000,2,5,1238,,,2024-06-11
https://www.zillow.com/homedetails/191-King-St-S-610-Waterloo-ON-N2J-1R1/350270430_zpid/,350270430,Condo for sale,CONDO,191 King St S #610,# 610,N2J1R1,Waterloo,ON,43.45961,-80.5183,649999,2,2,907,,,2024-02-29
https://www.zillow.com/homedetails/286-Westcourt-Pl-24-Waterloo-ON-N2L-2R7/2064116905_zpid/,2064116905,Townhouse for sale,TOWNHOUSE,286 Westcourt Pl #24,# 24,N2L2R7,Waterloo,ON,43.462097,-80.54103,575000,2,4,,,,2024-02-28
https://www.zillow.com/homedetails/100-Bluevale-St-N-UNIT-32-Waterloo-ON-N2J-4M9/2071629015_zpid/,2071629015,Townhouse for sale,TOWNHOUSE,100 Bluevale St N UNIT 32,Unit 32,N2J4M9,Waterloo,ON,43.476753,-80.49742,535000,2,3,,,,2024-02-13
https://www.zillow.com/homedetails/243-Northfield-Dr-E-506-Waterloo-ON-N2K-0H2/2061853648_zpid/,2061853648,Condo for sale,CONDO,243 Northfield Dr E #506,# 506,N2K0H2,Waterloo,ON,43.50926,-80.522255,399000,0,1,,,,2024-06-22
https://www.zillow.com/homedetails/191-King-St-S-607-Waterloo-ON-N2J-1R1/348760515_zpid/,348760515,Condo for sale,CONDO,191 King St S #607,# 607,N2J1R1,Waterloo,ON,43.45971,-80.518616,498000,2,1,691,,,2024-06-04
https://www.zillow.com/homedetails/174-Vermont-St-Waterloo-ON-N2J-2M8/352446320_zpid/,352446320,House for sale,SINGLE_FAMILY,174 Vermont St,,N2J2M8,Waterloo,ON,43.473732,-80.50814,1100000,2,5,1992,,,2024-06-24
https://www.zillow.com/homedetails/62-Balsam-St-B407-Waterloo-ON-N2L-3H2/2078711084_zpid/,2078711084,Condo for sale,CONDO,62 Balsam St #B407,# B407,N2L3H2,Waterloo,ON,43.47648,-80.530266,485000,2,1,777,,,2024-01-02
https://www.zillow.com/homedetails/375-King-St-N-1008-Waterloo-ON-N2J-4L6/2060154082_zpid/,2060154082,Condo for sale,CONDO,375 King St N #1008,# 1008,N2J4L6,Waterloo,ON,43.482582,-80.527054,374000,1,2,923,,,2024-06-02
https://www.zillow.com/homedetails/308-Lester-St-620-Waterloo-ON-N2L-0H9/367178822_zpid/,367178822,Condo for sale,CONDO,308 Lester St #620,# 620,N2L0H9,Waterloo,ON,43.476215,-80.53618,419000,1,1,486,,,2024-07-15
https://www.zillow.com/homedetails/36-Regina-St-N-304-Waterloo-ON-N2J-3A2/348750225_zpid/,348750225,Condo for sale,CONDO,36 Regina St N #304,# 304,N2J3A2,Waterloo,ON,43.467438,-80.52148,499900,2,2,857,,,2024-04-17
https://www.zillow.com/homedetails/330-Phillip-St-UNIT-S-1206-Waterloo-ON-N2L-3W9/395603852_zpid/,395603852,Condo for sale,CONDO,330 Phillip St UNIT S-1206,Unit S-1206,N2L3W9,Waterloo,ON,43.475597,-80.53842,560000,1,1,554,,,2024-03-26
https://www.zillow.com/homedetails/251-Northfield-Dr-E-206-Waterloo-ON-N2K-0G9/2064572200_zpid/,2064572200,Condo for sale,CONDO,251 Northfield Dr E #206,# 206,N2K0G9,Waterloo,ON,43.510468,-80.521355,389900,1,1,561,,,2024-01-27
https://www.zillow.com/homedetails/11-McDougall-Rd-Waterloo-ON-N2L-2W4/2069223227_zpid/,2069223227,House for sale,SINGLE_FAMILY,11 McDougall Rd,,N2L2W4,Waterloo,ON,43.4577,-80.54137,789999,2,9,,,,2024-07-12
https://www.zillow.com/homedetails/723-Autumn-Willow-Dr-Waterloo-ON-N2V-0E3/352050161_zpid/,352050161,House for sale,SINGLE_FAMILY,723 Autumn Willow Dr,,N2V0E3,Waterloo,ON,43.45806,-80.601105,1203900,4,4,2934,3528,sqft,2024-05-21
